perimeter,num_drones,v_nominal,v_max,sensing_radius,nominal_spacing,balancing_policy,density_threshold,speed_threshold,adaptation_window,failure_rate,num_failures,failure_distribution,initial_active,spare_trigger_ratio,spare_target_factor,neighbor_balance_factor,strike_fraction,seed
48000.0,15600,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.3,5828
48000.0,15600,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.4,5829
48000.0,15600,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.4,5830
48000.0,15600,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.4,5831
48000.0,15600,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.4,5832
48000.0,15600,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.4,5833
48000.0,15600,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.4,5834
48000.0,15600,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.5,5835
48000.0,15600,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.5,5836
48000.0,15600,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.5,5837
48000.0,15600,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.5,5838
48000.0,15600,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.5,5839
48000.0,15600,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,0,12000,0.9,1.3,1.0,0.5,5840
48000.0,15600,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.1,5841
48000.0,15600,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.1,5842
48000.0,15600,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.1,5843
48000.0,15600,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.1,5844
48000.0,15600,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.1,5845
48000.0,15600,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.1,5846
48000.0,15600,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.2,5847
48000.0,15600,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.2,5848
48000.0,15600,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.2,5849
48000.0,15600,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.2,5850
48000.0,15600,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.2,5851
48000.0,15600,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.2,5852
48000.0,15600,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.3,5853
48000.0,15600,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.3,5854
48000.0,15600,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.3,5855
48000.0,15600,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.3,5856
48000.0,15600,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.3,5857
48000.0,15600,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.3,5858
48000.0,15600,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.4,5859
48000.0,15600,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.4,5860
48000.0,15600,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.4,5861
48000.0,15600,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.4,5862
48000.0,15600,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.4,5863
48000.0,15600,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.4,5864
48000.0,15600,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.5,5865
48000.0,15600,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.5,5866
48000.0,15600,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.5,5867
48000.0,15600,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.5,5868
48000.0,15600,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.5,5869
48000.0,15600,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,1,12000,0.9,1.3,1.0,0.5,5870
48000.0,15600,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.1,5871
48000.0,15600,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.1,5872
48000.0,15600,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.1,5873
48000.0,15600,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.1,5874
48000.0,15600,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.1,5875
48000.0,15600,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.1,5876
48000.0,15600,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.2,5877
48000.0,15600,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.2,5878
48000.0,15600,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.2,5879
48000.0,15600,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.2,5880
48000.0,15600,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.2,5881
48000.0,15600,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.2,5882
48000.0,15600,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.3,5883
48000.0,15600,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.3,5884
48000.0,15600,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.3,5885
48000.0,15600,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.3,5886
48000.0,15600,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.3,5887
48000.0,15600,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.3,5888
48000.0,15600,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.4,5889
48000.0,15600,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.4,5890
48000.0,15600,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.4,5891
48000.0,15600,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.4,5892
48000.0,15600,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.4,5893
48000.0,15600,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.4,5894
48000.0,15600,1.0,2.0,8.0,4.0,0,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.5,5895
48000.0,15600,1.0,2.0,8.0,4.0,1,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.5,5896
48000.0,15600,1.0,2.0,8.0,4.0,2,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.5,5897
48000.0,15600,1.0,2.0,8.0,4.0,3,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.5,5898
48000.0,15600,1.0,2.0,8.0,4.0,4,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.5,5899
48000.0,15600,1.0,2.0,8.0,4.0,5,0.9,1.8,10.0,1.0,0,2,12000,0.9,1.3,1.0,0.5,5900
