perimeter,num_drones,v_nominal,v_max,sensing_radius,nominal_spacing,balancing_policy,density_threshold,speed_threshold,adaptation_window,failure_rate,num_failures,failure_distribution,seed,density,coverage,avg_speed,speed_stddev,max_gap,avg_gap,drones_active,formation_stability,energy_consumed,time_to_recover,recovery_slope
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,100,0,5454,0.900000,90.000000,1.905983,0.401342,4995.000000,3923.076923,1170.000000,0.001275,2229.999995,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,100,0,5455,0.900000,90.000000,1.915385,0.378281,4995.000000,3931.623932,1170.000000,0.001272,2241.000000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,100,0,5456,0.900000,90.000000,1.898643,0.412272,4998.870000,3918.803419,1170.000000,0.001276,2221.412317,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,200,0,5457,0.900000,90.000000,1.861068,0.483593,4995.000000,3572.649573,1170.000000,0.001400,2177.450000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,200,0,5458,0.900000,90.000000,1.857265,0.489167,4995.000000,3564.102564,1170.000000,0.001403,2173.000000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,200,0,5459,0.900000,90.000000,1.861154,0.484324,4995.000000,3564.102564,1170.000000,0.001403,2177.550000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,200,0,5460,0.900000,90.000000,1.863248,0.481596,4995.000000,3559.829060,1170.000000,0.001405,2179.999993,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,200,0,5461,0.900000,90.000000,1.845726,0.510928,4995.000000,3547.008547,1170.000000,0.001410,2159.499952,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,200,0,5462,0.900000,90.000000,1.864946,0.476328,4995.000000,3529.914530,1170.000000,0.001416,2181.986736,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,300,0,5463,0.900000,90.000000,1.792307,0.583078,4995.000000,3213.675214,1170.000000,0.001556,2096.999549,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,300,0,5464,0.900000,90.000000,1.789744,0.581096,4995.000000,3247.863248,1170.000000,0.001539,2094.000150,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,300,0,5465,0.900000,90.000000,1.790598,0.583931,4995.000000,3230.769231,1170.000000,0.001548,2094.999992,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,300,0,5466,0.900000,90.000000,1.783761,0.590187,4995.000000,3226.495726,1170.000000,0.001550,2086.999990,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,300,0,5467,0.900000,90.000000,1.814530,0.554356,4995.000000,3200.854701,1170.000000,0.001562,2123.000000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,300,0,5468,0.900000,90.000000,1.799145,0.577794,4995.000000,3252.136752,1170.000000,0.001537,2105.000000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,400,0,5469,0.900000,90.000000,1.708547,0.674719,4995.000000,2974.358974,1170.000000,0.001681,1998.999873,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,400,0,5470,0.900000,90.000000,1.737607,0.644150,4995.000000,2918.803419,1170.000000,0.001713,2032.999908,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,400,0,5471,0.900000,90.000000,1.739773,0.637388,4995.000000,2935.897436,1170.000000,0.001703,2035.534739,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,400,0,5472,0.900000,90.000000,1.707691,0.675073,4995.000000,2927.350427,1170.000000,0.001708,1997.998824,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,400,0,5473,0.900000,90.000000,1.737224,0.647309,4995.000000,2927.350427,1170.000000,0.001708,2032.552500,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,400,0,5474,0.900000,90.000000,1.786316,0.591680,4995.000000,2923.076923,1170.000000,0.001711,2089.989986,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,500,0,5475,0.900000,90.000000,1.658110,0.716570,4996.787922,2760.683761,1170.000000,0.001811,1939.988335,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,500,0,5476,0.900000,90.000000,1.629911,0.739762,4998.870000,2747.863248,1170.000000,0.001820,1906.996246,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,500,0,5477,0.900000,90.000000,1.646897,0.720521,4995.000000,2735.042735,1170.000000,0.001828,1926.869104,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,500,0,5478,0.900000,90.000000,1.638579,0.728203,4995.000000,2773.504274,1170.000000,0.001803,1917.137330,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,500,0,5479,0.900000,90.000000,1.663030,0.711755,4995.000000,2747.863248,1170.000000,0.001820,1945.745095,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,500,0,5480,0.900000,90.000000,1.646496,0.722423,4995.000000,2773.504274,1170.000000,0.001803,1926.400000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,100,1,5481,0.900000,90.000000,1.899103,0.413129,4995.000000,3935.897436,1170.000000,0.001270,2221.950354,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,100,1,5482,0.900000,90.000000,1.899145,0.414377,4995.000000,3931.623932,1170.000000,0.001272,2222.000000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,100,1,5483,0.900000,90.000000,1.891453,0.427690,4995.000000,3927.350427,1170.000000,0.001273,2213.000000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,100,1,5484,0.900000,90.000000,1.912821,0.385537,4995.000000,3923.076923,1170.000000,0.001275,2237.999995,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,100,1,5485,0.900000,90.000000,1.919658,0.366606,4995.000000,3935.897436,1170.000000,0.001270,2246.000000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,100,1,5486,0.900000,90.000000,1.905983,0.399207,4995.000000,3905.982906,1170.000000,0.001280,2230.000000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,200,1,5487,0.900000,90.000000,1.864829,0.474518,4995.283750,3572.649573,1170.000000,0.001400,2181.849653,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,200,1,5488,0.900000,90.000000,1.834188,0.526748,4999.570000,3585.470085,1170.000000,0.001395,2146.000000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,200,1,5489,0.900000,90.000000,1.878632,0.454386,4995.000000,3585.470085,1170.000000,0.001395,2198.000000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,200,1,5490,0.900000,90.000000,1.852991,0.497442,4995.000000,3568.376068,1170.000000,0.001401,2167.999993,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,200,1,5491,0.900000,90.000000,1.849573,0.499850,4995.000000,3564.102564,1170.000000,0.001403,2164.000000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,200,1,5492,0.900000,90.000000,1.864957,0.478321,4995.000000,3576.923077,1170.000000,0.001398,2182.000000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,300,1,5493,0.900000,90.000000,1.786325,0.589109,4995.000000,3222.222222,1170.000000,0.001552,2090.000000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,300,1,5494,0.900000,90.000000,1.798291,0.570963,4998.258253,3243.589744,1170.000000,0.001542,2104.000000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,300,1,5495,0.900000,90.000000,1.796578,0.576694,4998.870000,3230.769231,1170.000000,0.001548,2101.996544,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,300,1,5496,0.900000,90.000000,1.797436,0.578675,4995.000000,3226.495726,1170.000000,0.001550,2102.999989,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,300,1,5497,0.900000,90.000000,1.796556,0.579149,4995.000000,3235.042735,1170.000000,0.001546,2101.970476,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,300,1,5498,0.900000,90.000000,1.779487,0.599079,4995.000000,3247.863248,1170.000000,0.001539,2081.999997,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,400,1,5499,0.900000,90.000000,1.766752,0.610576,4995.000000,2961.538462,1170.000000,0.001688,2067.099386,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,400,1,5500,0.900000,90.000000,1.723339,0.658319,4997.933031,3042.735043,1170.000000,0.001643,2016.306610,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,400,1,5501,0.900000,90.000000,1.730380,0.647891,4995.000000,2965.811966,1170.000000,0.001686,2024.544271,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,400,1,5502,0.900000,90.000000,1.724017,0.656563,4995.000000,2957.264957,1170.000000,0.001691,2017.099969,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,400,1,5503,0.900000,90.000000,1.739234,0.640972,4998.069730,3004.273504,1170.000000,0.001664,2034.903907,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,400,1,5504,0.900000,90.000000,1.706008,0.675334,4995.000000,3004.273504,1170.000000,0.001664,1996.029513,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,500,1,5505,0.900000,90.000000,1.662179,0.716450,4995.000000,2717.948718,1170.000000,0.001840,1944.750001,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,500,1,5506,0.900000,90.000000,1.667521,0.708528,4995.000000,2764.957265,1170.000000,0.001808,1951.000000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,500,1,5507,0.900000,90.000000,1.676836,0.697896,4995.000000,2735.042735,1170.000000,0.001828,1961.897536,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,500,1,5508,0.900000,90.000000,1.643542,0.732079,4995.000000,2764.957265,1170.000000,0.001808,1922.944082,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,500,1,5509,0.900000,90.000000,1.653010,0.719136,4995.000000,2756.410256,1170.000000,0.001814,1934.022159,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,500,1,5510,0.900000,90.000000,1.662394,0.710817,4995.000000,2713.675214,1170.000000,0.001843,1945.001461,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,100,2,5511,0.900000,90.000000,1.901709,0.408245,4995.000000,3978.632479,1170.000000,0.001257,2225.000000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,100,2,5512,0.900000,90.000000,1.891453,0.430478,4995.000000,3982.905983,1170.000000,0.001255,2213.000000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,100,2,5513,0.900000,90.000000,1.895726,0.422223,4995.000000,3978.632479,1170.000000,0.001257,2218.000000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,100,2,5514,0.900000,90.000000,1.899145,0.414893,4995.000000,3974.358974,1170.000000,0.001258,2221.999998,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,100,2,5515,0.900000,90.000000,1.890595,0.428676,4995.000000,3991.452991,1170.000000,0.001253,2211.996411,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,100,2,5516,0.900000,90.000000,1.889744,0.430242,4995.000000,3970.085470,1170.000000,0.001259,2211.000000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,200,2,5517,0.900000,90.000000,1.824872,0.543984,4995.000000,3662.393162,1170.000000,0.001365,2135.100551,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,200,2,5518,0.900000,90.000000,1.807671,0.569428,4995.000000,3658.119658,1170.000000,0.001367,2114.975453,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,200,2,5519,0.900000,90.000000,1.849573,0.505292,4995.000000,3670.940171,1170.000000,0.001362,2163.999984,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,200,2,5520,0.900000,90.000000,1.869231,0.472936,4995.000000,3713.675214,1170.000000,0.001346,2187.000000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,200,2,5521,0.900000,90.000000,1.836752,0.525456,4995.000000,3675.213675,1170.000000,0.001360,2149.000000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,200,2,5522,0.900000,90.000000,1.831624,0.528366,4997.990000,3700.854701,1170.000000,0.001351,2143.000000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,300,2,5523,0.900000,90.000000,1.768761,0.614838,4999.980000,3393.162393,1170.000000,0.001474,2069.450000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,300,2,5524,0.900000,90.000000,1.762009,0.619538,4995.000000,3435.897436,1170.000000,0.001455,2061.549966,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,300,2,5525,0.900000,90.000000,1.751624,0.631985,4995.000000,3341.880342,1170.000000,0.001496,2049.400000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,300,2,5526,0.900000,90.000000,1.755556,0.631366,4995.000000,3350.427350,1170.000000,0.001492,2053.999999,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,300,2,5527,0.900000,90.000000,1.743390,0.643392,4998.870000,3393.162393,1170.000000,0.001474,2039.766035,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,300,2,5528,0.900000,90.000000,1.764316,0.618949,4998.870000,3380.341880,1170.000000,0.001479,2064.250000,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,400,2,5529,0.900000,90.000000,1.670940,0.713458,4995.000000,3128.205128,1170.000000,0.001598,1954.999968,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,400,2,5530,0.900000,90.000000,1.684614,0.700578,4999.387500,3158.119658,1170.000000,0.001583,1970.998147,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,400,2,5531,0.900000,90.000000,1.688889,0.697050,4995.000000,3115.384615,1170.000000,0.001605,1975.999998,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,400,2,5532,0.900000,90.000000,1.671464,0.712239,4999.680000,3213.675214,1170.000000,0.001556,1955.613130,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,400,2,5533,0.900000,90.000000,1.651287,0.729571,4995.000000,3098.290598,1170.000000,0.001614,1932.005749,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,400,2,5534,0.900000,90.000000,1.698327,0.688203,4995.000000,3183.760684,1170.000000,0.001570,1987.042500,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,0,0.900000,1.800000,10.000000,1.000000,500,2,5535,0.900000,90.000000,1.593162,0.767224,4995.000000,3008.547009,1170.000000,0.001662,1864.000002,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,1,0.900000,1.800000,10.000000,1.000000,500,2,5536,0.900000,90.000000,1.628846,0.752516,4995.000000,2880.341880,1170.000000,0.001736,1905.750105,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,2,0.900000,1.800000,10.000000,1.000000,500,2,5537,0.900000,90.000000,1.598932,0.769001,4998.870000,2914.529915,1170.000000,0.001716,1870.750113,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,3,0.900000,1.800000,10.000000,1.000000,500,2,5538,0.900000,90.000000,1.606192,0.766055,4995.000000,2901.709402,1170.000000,0.001723,1879.245188,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,4,0.900000,1.800000,10.000000,1.000000,500,2,5539,0.900000,90.000000,1.611745,0.762758,4998.870000,2910.256410,1170.000000,0.001718,1885.741132,0.000000,0.000000
5000.000000,1300,1.000000,2.000000,8.000000,5.000000,5,0.900000,1.800000,10.000000,1.000000,500,2,5540,0.900000,90.000000,1.610564,0.760205,4995.000000,2888.888889,1170.000000,0.001731,1884.359988,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,0,0.900000,1.800000,10.000000,1.000000,1000,0,5541,0.900000,90.000000,1.395449,0.359135,39996.000000,31429.059829,11700.000000,0.000127,16326.750000,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,1,0.900000,1.800000,10.000000,1.000000,1000,0,5542,0.900000,90.000000,1.401667,0.348034,39996.000000,31398.290598,11700.000000,0.000127,16399.500000,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,2,0.900000,1.800000,10.000000,1.000000,1000,0,5543,0.900000,90.000000,1.399231,0.352284,39996.000000,31422.222222,11700.000000,0.000127,16371.000000,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,3,0.900000,1.800000,10.000000,1.000000,1000,0,5544,0.900000,90.000000,1.397234,0.355891,39996.000000,31466.666667,11700.000000,0.000127,16347.642221,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,4,0.900000,1.800000,10.000000,1.000000,1000,0,5545,0.900000,90.000000,1.395000,0.360126,39996.000000,31429.059829,11700.000000,0.000127,16321.500000,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,5,0.900000,1.800000,10.000000,1.000000,1000,0,5546,0.900000,90.000000,1.399788,0.351426,39996.000000,31435.897436,11700.000000,0.000127,16377.525030,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,0,0.900000,1.800000,10.000000,1.000000,2000,0,5547,0.900000,90.000000,1.333012,0.453042,39996.000000,28594.871795,11700.000000,0.000140,15596.243757,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,1,0.900000,1.800000,10.000000,1.000000,2000,0,5548,0.900000,90.000000,1.339295,0.444859,39996.000000,28488.888889,11700.000000,0.000140,15669.746515,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,2,0.900000,1.800000,10.000000,1.000000,2000,0,5549,0.900000,90.000000,1.339935,0.444122,39996.000000,28581.196581,11700.000000,0.000140,15677.243670,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,3,0.900000,1.800000,10.000000,1.000000,2000,0,5550,0.900000,90.000000,1.329761,0.452328,39997.145000,28574.358974,11700.000000,0.000140,15558.199309,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,4,0.900000,1.800000,10.000000,1.000000,2000,0,5551,0.900000,90.000000,1.332499,0.453847,39996.000000,28502.564103,11700.000000,0.000140,15590.244073,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,5,0.900000,1.800000,10.000000,1.000000,2000,0,5552,0.900000,90.000000,1.333645,0.452254,39996.000000,28574.358974,11700.000000,0.000140,15603.644081,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,0,0.900000,1.800000,10.000000,1.000000,3000,0,5553,0.900000,90.000000,1.253924,0.530661,39997.945000,26034.188034,11700.000000,0.000154,14670.915874,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,1,0.900000,1.800000,10.000000,1.000000,3000,0,5554,0.900000,90.000000,1.261270,0.524516,39996.000000,25962.393162,11700.000000,0.000154,14756.853889,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,2,0.900000,1.800000,10.000000,1.000000,3000,0,5555,0.900000,90.000000,1.259289,0.526502,39996.000000,25948.717949,11700.000000,0.000154,14733.684160,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,3,0.900000,1.800000,10.000000,1.000000,3000,0,5556,0.900000,90.000000,1.242039,0.529978,39998.551251,26044.444444,11700.000000,0.000154,14531.857822,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,4,0.900000,1.800000,10.000000,1.000000,3000,0,5557,0.900000,90.000000,1.260411,0.524866,39996.000000,26034.188034,11700.000000,0.000154,14746.809661,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,5,0.900000,1.800000,10.000000,1.000000,3000,0,5558,0.900000,90.000000,1.253479,0.531788,39996.000000,26078.632479,11700.000000,0.000153,14665.707172,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,0,0.900000,1.800000,10.000000,1.000000,4000,0,5559,0.846154,84.615385,1.189978,0.583445,39999.984857,25174.545818,11000.000000,0.000159,13089.752913,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,1,0.900000,1.800000,10.000000,1.000000,4000,0,5560,0.846154,84.615385,1.187772,0.585232,39999.984857,25101.818545,11000.000000,0.000159,13065.493879,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,2,0.900000,1.800000,10.000000,1.000000,4000,0,5561,0.846154,84.615385,1.185157,0.586404,39999.989857,25069.091273,11000.000000,0.000160,13036.729760,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,3,0.900000,1.800000,10.000000,1.000000,4000,0,5562,0.846154,84.615385,1.180781,0.586876,39999.984857,25112.727636,11000.000000,0.000159,12988.588254,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,4,0.900000,1.800000,10.000000,1.000000,4000,0,5563,0.846154,84.615385,1.191767,0.582068,39999.984857,25130.909455,11000.000000,0.000159,13109.436697,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,5,0.900000,1.800000,10.000000,1.000000,4000,0,5564,0.846154,84.615385,1.188509,0.584465,39999.984857,25196.364000,11000.000000,0.000159,13073.596203,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,0,0.900000,1.800000,10.000000,1.000000,5000,0,5565,0.777000,77.700000,1.140178,0.635469,39996.000000,24979.704584,10101.000000,0.000160,11516.935232,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,1,0.900000,1.800000,10.000000,1.000000,5000,0,5566,0.777000,77.700000,1.133417,0.638879,39997.626539,24916.344520,10101.000000,0.000161,11448.646983,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,2,0.900000,1.800000,10.000000,1.000000,5000,0,5567,0.777000,77.700000,1.140841,0.632222,39996.000000,25094.544699,10101.000000,0.000159,11523.637543,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,3,0.900000,1.800000,10.000000,1.000000,5000,0,5568,0.777000,77.700000,1.137024,0.636905,39996.000000,25306.779474,10101.000000,0.000158,11485.077819,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,4,0.900000,1.800000,10.000000,1.000000,5000,0,5569,0.777000,77.700000,1.136222,0.637190,39997.583480,25218.993457,10101.000000,0.000159,11476.978649,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,5,0.900000,1.800000,10.000000,1.000000,5000,0,5570,0.777000,77.700000,1.140266,0.635234,39996.225000,25052.333201,10101.000000,0.000160,11517.830884,0.000000,0.000000
40000.000000,13000,1.000000,1.500000,8.000000,4.000000,0,0.900000,1.800000,10.000000,1.000000,1000,1,5571,0.900000,90.000000,1.401818,0.347808,39996.000000,31446.153846,11700.000000,0.000127,16401.270000,0.000000,0.000000
